text,label
"capital expenditure multiplier is well above unity for Ghate, C., Gopalakrishnan, P. and Tarafdar, S., 2016. both the central and state governments: 3.25 for the Fiscal policy in an emerging market business cycle model.",neutral
This is quarter ahead and four quarters ahead) (Chart 1).,neutral
"of potatoes remained in double digits throughout 2018-19 (up to February), despite some moderation Prices of fruits (weight of 2.9 per cent in the CPI and since October 2018.",neutral
"Overall, around trade policy, the Federal Reserve’s rate the S&P 500 Index rose by 18.4 per cent from April decisions and geopolitical tensions.",neutral
"IV.1.6 Credit Market During H1:2020-21, bank credit offtake was anaemic, reflecting weak demand and uncertainty in the wake of the pandemic.",neutral
first time after keeping it unchanged in May and July Poland maintained a pause in Q2 and Q3 of 2024 meetings.,neutral
"Amongst other EMEs, on the other hand, continued to cut rates well major EME central banks, the Bank of Thailand and into Q3.",neutral
"The central bank of Brazil, which has been to an all-time low in October, reduced the cash following ‘stimulative monetary policy’ and reducing rate by 25 bps each on two occasions in March to a the Selic rate since August 2019, cut this rate further new low of 0.25 per cent.",neutral
Monetary Policy Report October 2024 Chart III.5: Employment Situation in India Sources: MoSPI; and Employees’ Provident Fund Organisation (EPFO).,neutral
"and across asset classes and jurisdictions, including The Bank of Korea, on a pause since November 2019, Greek government bonds.",neutral
(vi) The CRR requirement of banks was reduced by 100 (xii) Special liquidity facility for mutual funds (SLF-MF) bps – from 4.0 per cent of net demand and time to alleviate intensified liquidity pressures from liabilities (NDTL) to 3.0 per cent of NDTL on March redemption burdens faced by MFs.,neutral
Note: Net response is the difference between the share of respondents reporting optimism and those reporting pessimism.,neutral
"8 Gupta et al., (2024) conducts a similar exercise on policy dates for the period June 2018-June 2022.",neutral
"While money markets witnessed swift and complete transmission, the moderation of Volumes in the inter-bank money market shifted yields in bond markets was interrupted by domestic from the uncollateralised to the collateralised and international factors in August.",neutral
"Manufacturing purchasing managers index continued to point to Source: Controller General of Accounts (CGA), GoI.",neutral
"Hence, changes in the weighted average lending sectors due to varying proportion of credit portfolios rate may be decomposed into interest rate effect and linked to fixed and floating interest rates and volume effect for assessing transmission to lending differential spreads charged by banks.",neutral
"Prices of items of rural consumption such as firewood and chips, and dung cake have also remained in deflation since April 2019.",neutral
"Similarly, the mean absolute Monetary Policy Report (MPR), released twice a year forecast error and the root mean squared error for (April and October), provides inflation forecasts RBI forecasts are within the ranges observed for the up to eight quarters ahead.",neutral
"Seasonally adjusted III.1.2 Gross Fixed Capital Formation capacity utilisation at 75.8 per cent in Q1, increased Gross fixed capital formation expanded at a strong by 30 basis points from the previous quarter and was pace in Q1:2025-26, aided by robust government well above the long-period average of 73.9 per cent2 capex.",neutral
"Table III.4: Government Market Borrowings (` billion) Item 2015-16 2016-17 Centre States Total Centre States Total Net Borrowings 4,406.3 2,611.9 7,018.2 4,082.0 3,426.5 7,508.5 Gross Borrowings 5,850.0 2,945.6 8,795.6 5,820.0 3,819.8 9,639.8 MONETARY POLICY REPORT APRIL 2017 increase in oil exports accounted for by the increase in proposals and the change in the monetary policy international crude oil prices.",neutral
"Fourth, Euroarea Denmark Sweden Switzerland unless there is transmission of the negative interest rate A simple event-study analysis corresponding to day/ into lending and deposit rate, it would lose its rationale month/quarter of introduction of the policy shows of boosting domestic demand.",neutral
The decline in momentum in manufacturing (PFCE) slumped in Q1:2017-18 to record the slowest activity remains an area of signifi cant concern.,neutral
"in global financial markets; frequent weather-related Assuming a normal monsoon and no major exogenous disturbances; and supply chain disruptions pose or policy shocks, structural model estimates for 2026- downside risks to the baseline growth path.",neutral
This was account of faster than expected as well as a more marked by two distinct phases.,neutral
"Consequently, revenue expenditure accounted for Some momentum in investment activity is also visible about 46 per cent of the budgeted expenditure (Table in sectors such as electricity transmission, roads and III.2).",neutral
"markets to stabilise financial markets and liquidity In Scenario 1, there is a sustained deviation of inflation conditions so that monetary policy retains its domestic from the target (Chart I.1.1).",neutral
on fresh retail deposits by 21 bps during the same The lending rates of PVBs remained above those of period.,neutral
Monetary Policy Report October 2023 may pull down crude oil prices.,neutral
"pace of normalisation of monetary policy in AEs could In early March, however, the US dollar rose on upbeat pose a challenge to the EMEs, while fears of rising views by the Fed on the US economy, but fell again trade protectionism have clouded the global trade on fears of intensification of trade wars.",neutral
Poland cut its policy rate by 25 bps in held in Q4:2023 and Q1:2024.,neutral
transmission to all new loans sanctioned since Chart IV.24: Sector-wise WALR Relative to 1-Year Median MCLR (February 2021)# #Pertain to domestic banks.,neutral
declining to 4.5 per cent in December 2022 from IV.2 Monetary Policy Transmission 6.5 per cent a year ago (Chart IV.24a).,neutral
"Net services exports grew by 7.3 per cent in July and August 2019, net FPI purchases (excluding in Q1:2019-20 on a y-o-y basis – primarily driven by software, travel and financial services (Chart III.17b).",neutral
"Similarly, the rates on 3-month to 64 per cent in H2 and from 8 per cent to 16 per cent T-bill, certificates of deposit (CDs) and commercial in market repo, driven by low-cost funds from mutual paper issuances by non-banking financial companies funds.",neutral
Liquidity conditions generally tightened in the second half of the year and proactive liquidity management alleviated pressure on money market rates.,neutral
"Brent prices hovered above US$ 90 per barrel in In Q2:2024, global commodity prices as measured the first half of April following heightened geopolitical by the Bloomberg commodity price index remained tensions, but corrected over the rest of the period in volatile but maintained the levels attained in Q1.",neutral
"Softening Among key vegetables, potato prices, on a y-o-y basis, in prices in August further pulled down tomato increased sequentially in 2024, reaching 65 per cent inflation to (-)47.9 per cent.",neutral
"Monetary Policy Report October 2024 and data dependence for future decisions, central by 25 bps in June 2024, marking its first cut in the banks of major systemic AEs embarked on policy current easing cycle.",neutral
Crude oil prices have collapsed to managers’ index (PMI) reported modest increases in lows not seen since early 2000s.,neutral
"AR(2) Test 0.100 0.112 0.782 Sargan Test 0.076 0.084 0.650 To analyse factors affecting retail credit relative to overall lending and industrial credit, key banking health variables * p<0.1, ** p<0.05, *** p<0.01 Source: RBI staff estimates.",neutral
"therefore, is to build on the government’s relief As per the order books, inventories and capacity package and offset reduction in remittance flows to utilisation survey (OBICUS) of the Reserve Bank, rural households post the exodus of migrant workers capacity utilisation (CU) in the manufacturing sector by actions that restore jobs and livelihood.",neutral
"9 This is in line with literature whereby central bank monetary policy press documents are generally observed to have FK and FOG scores in the range of 12-18 years and 17-23 years, respectively.",neutral
"Credit growth to industry, which of September 2018, 57.3 per cent was provided by has been positive since November 2017, after more than a year-long contraction, showed significantly public sector banks and 4.1 per cent by foreign banks, improved flows to textiles, mining and quarrying, which was 29.3 per cent higher and 4.1 per cent, engineering, and telecommunications.",neutral
"Chapter II Prices and Costs Food prices moved into deflation from October 2018, and by 2.2 percentage points in Q4 up to February with a sustained fall in prices of vegetables, fruits (Chart II.2).",neutral
"Insolvency and Bankruptcy Code (IBC), the likely Household consumption demand in urban areas recapitalisation of public sector banks and speedy may get a boost from the upward revision in HRA for resolution of stressed assets augur well for the government employees and implementation of the outlook.",neutral
Monetary Policy Report April 2022 maintenance charges) and recreation and amusement (Table II.1).,neutral
Ltd. Monetary Policy Report September 2022 Chart I.9: Professional Forecasters' Projection of Chart I.10: Quarterly Projection of Real GDP Real GDP Growth Growth (y-o-y) Note: The fan chart depicts uncertainty around the baseline projection path.,neutral
"The exchange rate path assumed here is for generating staff’s and policy preferences, a feature that is reflected in baseline growth and inflation projections and does not indicate any ‘view’ on the level of the exchange rate.",neutral
"In Q2, base effects 0.16 turned favourable and along with unseasonally low 0.14 momentum pulled down food inflation to just 1.3 0.12 per cent (up to August 2018) well below its quarterly 0.10 trend level of six years (7.1 per cent).",neutral
"MONETARY POLICY REPORT OCTOBER 2016 one quarter, headline CPI infl ation in 2017-18 could be 100-150 bps above the baseline.",neutral
of the monsoon further boosted sentiment in the Issuances of state development loans (SDLs) remained G-sec market.,neutral
"The Russia-Ukraine war stability, policy authorities need to steer a knife-edge and its ramifications for global growth, inflation and course to avoid a crash landing.",neutral
"As alluded to earlier, the Table IV.11: Share of Outstanding Floating Rate large share of external-benchmark based loans led to Loans across Interest Rate Benchmarks better transmission in case of private banks compared Regime June 2024 March 2025 June 2025 to public sector banks.",neutral
The Government and the RBI have constituted the six member MPC.,neutral
"Time deposits 8.6 10.2 13.5 13.7 Adjusted for government cash balances, however, Bank credit 9.6 15.0 15.3 16.3 Source: RBI.",neutral
"As on Table III.3: State Budgets 2019-20 - Key Fiscal Indicators* date, 28 states have presented vote-on-account/full (Per cent to GDP) budgets for 2019-20.",neutral
Monetary Policy Report September 2022 rate by 140 basis points (bps) during May-August.,neutral
"These developments have considerably of prices to move in one direction, shows that for bolstered the likelihood that the target of 5 per cent set overall CPI as well as constituent goods and services, for 2016-17 will be achieved.",neutral
"MONETARY POLICY REPORT APRIL 2017 billion and `2,607 billion, respectively, during Q3 and yield curve shifted downwards.",neutral
The Monetary Policy Report April 2020 Chart V.6: Policy Rate Changes – Select Major Economies a: Advanced Economies b: Emerging Market Economies Note: The policy rate changes are mapped to the time when the decision was announced and not when it took effect.,neutral
"However, inflation remains South Africa 26 9.6 Thailand 61 11.8 below the central bank’s target of 4 per cent through Source: WEO Update, June 2020, IMF.",neutral
"The RBI Act, 1934 requires the Reserve Bank to place the operating procedure relating to the implementation Chart IV.32: Deposits of Scheduled Commercial of monetary policy and changes thereto from time Banks and Small Savings to time, if any, in the public domain.",neutral
"At any particular month, for full cycles, and the wide interquartile ranges signify certain food sub-groups’ prices may be in a boom phase variable intensities of full cycles.",neutral
Price Build-up in CPI Food and Beverages (Percentage points) (Per cent) 3.3 -2 Sources: NSO; and RBI staff estimates.,neutral
"13 Based on data on sectoral deployment of bank credit collected from select scheduled commercial banks, accounting for about 95 per cent of the total non-food credit deployed by all scheduled commercial banks.",neutral
"Box IV.1: Retail Lending Behaviour of Banks Retail loans have emerged as the main driver of bank in the outstanding credit of SCBs, displacing industrial credit in recent years and now have the largest share loans (Chart IV1.1a).",neutral
"post the stimulus announcement on September 24, between April and July, pushed up by the BoJ’s policy 2024. rate hike, including tapering of their bond purchase programme, but softened by 20 bps since August on In tandem with Q1:2024, sovereign bond yields across a dovish stance (Chart V.7a).",neutral
Money markets remained relatively insulated although interest rates hardened in response to the withdrawal of monetary accommodation domestically.,neutral
"This could partly be on account of increased LPG use in rural areas.6 In contrast, administered kerosene prices registered calibrated increases as oil marketing companies (OMCs) raised administered prices to align them more closely with market prices so as to eventually phase out the subsidy on petroleum products.",neutral
"International Journal of Central Intercept -0.033 -0.032 Banking, 6(2), 107-116.",neutral
Among domestic non-bank SLR portfolios despite the reduction in SLR by RBI.,neutral
Wage pressures have remained moderate in both the organised and rural sectors.,neutral
Monetary Policy Report April 2023 to `1.4 lakh crore in March 2023 as against the usual Table III.3: State Government Finances – Key Fiscal Indicators monthly devolution of `0.7 lakh crore.,neutral
"While fi ve members voted for keeping a gradually rising trajectory may take hold over the the policy repo rate unchanged, one member voted in rest of 2017-18.",neutral
"In line with and compliance, rationalising exemptions and building trends in global trade, advanced economies (AEs) innate buoyancy so that the fiscal deficit budgeted accounted for a larger share of the increase in India’s for 2018-19 is adhered to without compromising the exports than emerging market economies (EMEs).",neutral
"Crude prices, however, unanimity in members’ assessments and hardened again in August-September on supply expectations, mirroring the voting outcomes in a disruptions due to hurricanes and fall in inventories.",neutral
Monetary Policy Report April 2020 Chart IV.17: Sectoral Deployment of Credit a.,neutral
"This was primarily driven by an increase in international palm oil prices, partly on account of an increased bio-diesel mandate in Indonesia exacerbating global demand-supply imbalance.",neutral
"Indirect Taxes c: GST Collections (Centre plus States) Sources: Controller General of Accounts, Ministry of Finance.",neutral
"In H1:2023-24, gross market borrowings of crore for meeting temporary mismatches between the central government through dated securities have receipts and payments.",neutral
"In addition, the Policy Committee (MPC) of the Reserve Bank.",neutral
"cent in Q4:2017-18 and to 7.5 per cent in Q2:2018-19, led by improvement in industry and services sector Table I.4: Reserve Bank’s Baseline and Professional activity (Chart I.9 and Table I.4).",neutral
"-10 -10 During the H1:2025-26 (up to September 26, 2025), -20 -20 gross market borrowings raised by the centre stood -30 -30 at ₹7.95 lakh crore, constituting 53.6 per cent of the annual budgeted amount (Table III.7).",neutral
Monetary Policy Report April 2021 Chart V.4: Metal Price Indices Source: Bloomberg.,neutral
Table I.1: Monetary Policy Committees and Sources: RBI estimates; Budget documents; and IMF.,neutral
"To test this hypothesis, Arellano-Bover/ rates on lending interest rates as well as by changing Blundell-Bond dynamic panel GMM model was used with time and bank fixed effects employing quarterly banks’ lending standards and their use of non-price data on 72 banks – 26 public sector banks, 19 private measures while sanctioning loans.",neutral
"The PBoC its monetary policy operating framework in June 2024 also intends to expand its policy toolkit by including and placed greater emphasis on price-based regulatory the purchase and sale of China government bonds in measures involving interest rates (Gongsheng, 2024).",neutral
4 31 panellists participated in the March 2021 round of the Reserve Bank’s survey of professional forecasters.,neutral
Monetary Policy Report April 2025 2.5 1.5 0.5 -3 -2 -1 0 1 2 3 4 5 6 -0.5 -1 -1.5 Source: RBI staff estimates.,neutral
"Professional forecasters polled in the March 2020 round of the Reserve Bank’s survey (conducted during Sources: Survey of Professional Forecasters, RBI and National Statistical Office.",neutral
The impulse responses indicate that a one standard deviation negative shock to global GDP growth (around 3.5 percentage points) reduces domestic growth by over 2 percentage points with a lag of a quarter (Chart III.1.1).,neutral
"Tomato price increase, which averaged around 37 per cent during December 2023-June 2024 on a y-o-y basis, Note: Figures in parentheses indicate items' weights in CPI-vegetables.",neutral
"Bond prices, however, fell revision in the projected fiscal deficit.",neutral
"The baseline assumes that economic activity will gradually normalise in H2:2020-21, but a wide range of outcomes is possible.",neutral
The salient features of the framework are given in the Monetary Policy Report of April 2024.,neutral
"III.4 Conclusion In Q3:2019-20, the economy hit a multi-quarter low and going forward, the risks are tilted largely to the downside.",neutral
"As on September UAE, the US and the Netherlands were the major 23, 2022, India’s foreign exchange reserves stood source countries of inward FDI to India, accounting at US$ 537.5 billion.",neutral
"Imports from EMEs by Q1 is well-positioned to reverse, although the upturn the European Union have also been contracting since could undershoot the April 2016 projection slightly.",neutral
"The unemployment rate has edged late 2016 - early 2017 led by strengthening global 64 65 Monetary Policy Report April 2018 Chapter V External Environment demand, capital spending and robust manufacturing which may dampen prospects for investments and activity, accelerated further into the final quarter of cross-border trade financing flows.",neutral
"Bank of Korea and Norges Bank its meetings in May, June, August and September.",neutral
"These developments taken together will pose a major However, financial market volatility has increased challenge to global growth prospects in the coming as investors continuously reassess the impact of quarters and years.",neutral
"Aided by equally extensive and in some cases, by 75 bps each in May and June, following it up with co-ordinated monetary policy action by central banks, a 25 bps cut in August as inflation remained below financing conditions have improved.",neutral
"Among foreign Banks held excess SLR of 6.9 per cent of net demand sources, both external commercial borrowings and and time liabilities (NDTL) on August 30, 2019 as foreign direct investment (FDI) registered sharp compared with 6.3 per cent of NDTL at end-March increases (Table IV.3).",neutral
"CI-Confidence Interval 4 The survey is conducted by the Reserve Bank in six metropolitan cities and the March 2018 round elicited responses from 5,297 respondents.",neutral
"In continuation of the past pattern of pricing of sectoral The low spread on housing loans could be attributed credit, commercial banks charged the lowest spread to the stiff competition from the non-bank sector and (over and above the base rate/MCLR) on housing sector low default rates in this sector (Chart IV.27).",neutral
The increasing share of reported deals also contributed to pulling down the WACR The secured segments (triparty repo and market closer to the reverse repo rate in May 2020.,neutral
ij it 83keeW 83keeW Monetary Policy Report October 2020 c: Southern Region d: Western Region Source: RBI staff estimates.,neutral
"A sharp pick-up in housing loans vis-à-vis a year ago, possibly pointing to the long- by scheduled commercial banks also augurs well 26 27 Monetary Policy Report April 2018 Chapter III Demand and Output Notes: 1.",neutral
"in the information technology (IT) sector, growth Monetary Policy Report October 2018 High frequency indicators of urban consumption Chart III.3: Export Demand in Labour present a mixed picture.",neutral
"It changed the stance from withdrawal of balanced growth-inflation dynamics, the MPC also accommodation to neutral in October 2024, and cut unanimously decided to change the stance from the policy repo rate by 25 basis points (bps) to 6.25 per ‘withdrawal of accommodation’ to ‘neutral’ to provide cent in its February 2025 meeting.",neutral
Its return to the target is expected II.4 Conclusion to be gradual.,neutral
"This was followed by a statement from SEBI in December which pushed the Sensex to a record indicating that the fall in the Indian stock indices had close of 41953 on January 14, 2020.",neutral
"Consequently, 3-month T-bills (TBs) was broadly aligned with the Chart IV.2: Traded and Reported Deals in the Call Money Market – Volume and Rate a: Rate b: Monthly Volume Source: Clearing Corporation of India Ltd. (CCIL); RBI.",neutral
"Overall, the measures undertaken by 2019-August 2020, for daily changes in 10-year bond yields the Reserve Bank had a sobering impact on yields and (G-sec as well as corporate bonds separately) regressed risk spreads, which helped in easing market stress and on LTRO and TLTRO auction dates (as dummies) with softening financing conditions.",neutral
"12 Pulses inflation has corrected on a sustained basis from June 2024 amidst augmented availability, primarily supported by government interventions and imports.",neutral
"In the event, the infl ation in terms of the direct effect alone and this momentum of the seasonal fi rming up of food prices perturbation could cause headline infl ation to diverge that usually sets in from April was much stronger than from its projected path for upto four to six months, anticipated, especially in vegetables prices.",neutral
"however, crossed its long-term average in Q3:2018- 19, which could encourage fresh capacity addition Half-yearly financial statements of listed non- and capex (Chart III.6b).",neutral
"The 10-year Japanese Government bond yield firmed up by 63 bps (as on earnings outlook for large-cap exporters, but retreated March 31, 2025) since October, driven by the BoJ’s in 2025 as policy normalisation by the BoJ led to policy normalization, including its stance on further appreciation of the yen.",neutral
The BoE maintained its policy rate at 5.25 per initiated an easing cycle in response to a softening cent in its September meeting while announcing an inflation trajectory.,neutral
"anticipated and financial conditions needed further easing to prevent the deep distress in the economy, Table I.1 Monetary Policy Committees and Voting Patterns especially among the vulnerable and disadvantaged.",neutral
Monetary Policy Report April 2023 Chart IV.12: Corporate Bond Market Activity a: Domestic and Overseas Issuances b: Amount Raised by Banks via Debt Private Placements c: FPI Investments in Corporate Bonds d: Secondary Market Turnover - Daily Average Sources: SEBI and Prime Database.,neutral
I.2 The Outlook for Inflation Headline CPI inflation has remained below target so far in 2019-20.,neutral
"accounted for 22 per cent of food infl ation and 13 per cent of overall infl ation during April-August, despite a In the food and beverages sub-group – the dominant relatively low weight of 2.4 per cent in CPI.",neutral
"-16 In money markets, both rates and volumes have -18 adjusted to institutional and policy changes -20 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 introduced by the Reserve Bank of India (RBI).",neutral
"With these pass-through to WADTDRs on fresh and outstanding adjustments, the rates on most of the instruments are stniop sisaB -20 Policy Repo Rate SCBs NBFCs Source: RBI.",neutral
Monetary Policy Report April 2025 IV.2.2 Government Securities (G-sec) Market Government Bonds in the Emerging Market Local Currency Index (EMLCI).,neutral
"Housing Resource mobilisation by non-financial corporates loans, which constitute nearly half of the lending through market instruments such as corporate bond under personal loans, remained range bound while issuances and commercial papers has increased.",neutral
"The number of stalled in July 2018 is expected to augment incomes of rural projects, though reported some improvement in both households if it is implemented effectively.",neutral
two-way movements vis-à-vis the US dollar during the fi rst half of 2017-18.,neutral
"In addition, the knock-on growth was mitigated by a significantly higher growth effects of demonetisation, especially in the industrial in agriculture and public administration and defence Chart III.8: GVA Growth and Forecast Performance MONETARY POLICY REPORT APRIL 2017 The strong performance in foodgrains was not, however, matched by the horticulture sector.",neutral
"In India, global risk Equity markets began Q3 on a buoyant note, lifted by aversion was amplified by public sector banks declaring the policy rate cut on September 29 which boosted steep fall/increase in their net profits/losses in Q3 due rate-sensitive sectors.",neutral
"India’s foreign due to investment income and compensation of exchange reserves were placed at US$ 475.6 billion, employees together, remained broadly unchanged equivalent to 11.8 months of import, as on March 27, from the previous year.",neutral
"Poor performance of south-west and north-east monsoon impacted crop production during 2018- 19, particularly in the rabi season with most of the crops missing their respective targets set for the year.",neutral
"Despite the softening, however, the Monetary Policy Report April 2019 spread of 5-year AAA corporate bond yield over 5-year to ₹2.2 trillion at end-March 2019 from ₹2.0 trillion G-sec yield increased by 58 bps during the period, at end-September 2018, with sizeable investments reflecting increased credit risk premia in the aftermath in the month of March 2019.",neutral
"As major central banks have pledged to keep rates at the current historic low V.5 Conclusion levels and governments are implementing large fiscal In sum, the global economy is still reeling under support programmes, the improvement in financing the impact of the unprecedented COVID-19 shock.",neutral
"stood at 109.3 and 121.9 per cent of BE, respectively, tnec reP CU CU_SA Long-term average Monetary Policy Report October 2020 far remaining broadly in line with budget estimates.",neutral
“Inflation Forecast Targeting for India: Lowcredibility Moderate credibility Perfectcredibility An Outline of the Analytical Framework” (Mimeo).,neutral
"References: OECD (2022), “Economic and Social Impacts and Policy Cheng, C. H. J. and Chiu, C.-W(J.)",neutral
rupee (₹) saw two-way movements in the range of 4.,neutral
This unprecedented several years for output and activity to recover to monetary policy activism appears to have put equally pre-pandemic levels in view of the lasting impact on unprecedented fiscal stimuli in the shade.,neutral
Yield spread between 10-year and 3-month Treasury securities has been measured as the quarterly average of monthly observations.,neutral
"variable rate auctions of both repos and reverse repos, in addition to the regular operations.",neutral
15 Bulk deposits are single rupee term deposits of `2 crore and above for SCBs (excluding regional rural banks) and small finance banks.,neutral
The BoJ's actions prompted a sudden and imminent policy pivot.,neutral
The maximum average impact is found fifteen minutes after the announcement with a moderation of about 4 bps in yields from the average of (2) the hour before announcement (Chart IV.1.2).,neutral
policy – the WACR – with the policy repo rate.,neutral
"MONETARY POLICY REPORT APRIL 2016 The Marginal Cost of Funds Based Lending Rate (MCLR) Government expenditure slowed and the seasonal system, effective April 1, 2016, is expected to impart increase in currency demand for the festival season greater transparency in the pricing of credit and took hold.",neutral
Committee to Revise and Strengthen the Monetary Policy Framework (Chairman: Dr Urjit R. Patel)’.,neutral
It was April-September 2022 and held it steady for the next 6 followed by another 50 bps cut in September 2023. meetings until June 2023 (Chart V.5b).,neutral
to deposit and lending rates of banks strengthened Chart IV.24: Stressed Assets and Non-Performing Assets of SCBs a.,neutral
3 29 panelists participated in the September 2019 round of the Reserve Bank’s survey of professional forecasters.,neutral
"Monetary Policy Report October 2020 In this context, a dynamic factor model using 27 the lockdown.",neutral
"In view of the COVID-19 pandemic and its adverse of the economy, the policy interest rate corridor was impact on real economic activity, the Reserve Bank widened to 90 bps through a reduction of 25 bps in reduced the policy repo rate by 40 bps on May 22, 2020 the reverse repo rate on April 17, 2020.",neutral
"In August, the In Q1, actual inflation at 4.6 per cent trailed projection onset of vegetable price correction softened it to 6.8 by 50 basis points (bps), as food inflation turned out per cent.",neutral
"Prices of both chicken and egg Prices of the CPI fuel group, which sank into deflation contracted sharply in February 2020 on account of a in July at (-)0.3 per cent, continued in negative fall in consumption due to COVID-19 scare.",neutral
Even if the loan half the level that prevailed in 2013-14 (Chart III.8a).,neutral
"David, Kwan Carolyn, and Wilkinson Gordon (2006), “Survey of Price-Setting Behaviour of Canadian Companies”, Bank of Canada Working Paper 2006-35, September.",neutral
"Ensuring better monetary monetary policy transmission at the short-end of transmission continues to remain a priority for the the money market, scheduled primary (urban) co- RBI.",neutral
"Sales of passenger vehicles continued to of 2012-13 except in Q4 of 2008-09, and turned negative remain subdued in February 2016 exacerbated by since Q2 of 2012-13 with the downturn in the business strikes in Haryana affecting supplies while commercial cycle; it was (-)0.6 per cent in Q3 of 2015-16.",neutral
"Consumer expectations, shaped by 0.0 Q1:2025-26 the stance of monetary policy and the signals conveyed April 2025 MPR Projection Actual by key macroeconomic indicators, are also indicating Sources: NSO; and RBI staff estimates.",neutral
"Global financial markets generally remained buoyant (T-Bills) and discount rates on commercial papers through the second half of 2017, boosted by the (CPs) are hardening as markets sense that liquidity improving macroeconomic outlook and the gradual conditions are balancing out.",neutral
"Nonetheless, fiscal stimulus and rushed accommodative monetary policy is expected to purchases ahead of the sales tax hike are expected to sustain the expansion, risks from both domestic and support the economy in Q3.",neutral
"Banks drew down their excess CRR holdings 2022-23, MSF borrowings touched a high of `65,646 (`0.4 lakh crore) which also augmented liquidity.",neutral
"The tone of the MPRs, as seen from the polarity score, is within the neutral range (-0.5 to +0.5) and has moved in line with the evolving price and output developments (Chart I.1.1).",neutral
"Among global factors, rising international crude prices through the quarter and the increase of 25 basis points in the federal funds target on December 13, 2017 meeting of the FoMC pushed up the G-sec yields.",neutral
"11 Sectoral non-food credit data are based on sector-wise and industry-wise bank credit (SIBC) return, which covers select banks accounting for about 93 per cent of total non-food credit extended by all SCBs.",neutral
Outstanding Rupee Loans (Basis points) (Basis points) -20 -40 -36 -60 -49 -80 -70 -58 -77 -100 -82 -87 -89 -83 Interest rate effect Volume effect Transmission Sources: MPD06 return; and RBI.,neutral
"In the second half so far, prices of pulses group, the decline in vegetable prices was particularly turned into deflation and, with a contribution of (-) 2.5 large and seen across states and across wholesale and per cent, aided in bringing down headline inflation retail markets (Box II.1).",neutral
"Consequently, the by public sector banks (Chart IV.14 and IV.21a & b).",neutral
Monetary Policy Report October 2021 fears of additional government borrowing to bridge the The dynamics of movements in the yield curve can GST compensation cess shortfall imparted transient be captured by its level and slope2 (Chart IV.7a).,neutral
6 Stronger momentum in Q1 is corroborated by other measures such as the three quarter moving SAAR of GVA.,neutral
"Going forward, the RBI will remain vigilant, agile and nimble in its liquidity management operations and would use all instruments at its disposal to mitigate the spillovers of global financial market volatility on domestic financial markets.",neutral
"Q1 in line with WPI inflation (Chart II.17a) which Communication services inflation, however, remained moderated somewhat in July and August with the muted due to subdued prices in respect of cellular collapse in food inflation.",neutral
The salient features of the framework were given in the Monetary Policy Report of April 2024.,neutral
"Accordingly, the MPC decided unanimously Organization of the Petroleum Exporting Countries to keep the policy repo rate unchanged and on a 5 (OPEC) plus.",neutral
The Reserve Bank resorted to fine-tuning variable rate auctions inched closer to the repo rate (Chart IV.31).,neutral
"The expectations of services and The optimism of firms in the manufacturing sector infrastructure sector companies, on the other hand, ebbed for the quarter ahead relative to the previous improved in terms of the overall business situation round in the Reserve Bank’s industrial outlook (Charts I.8b and I.8c).",neutral
An econometric analysis of monthly non-food credit and Long run equation: (29.1) deposit data of all scheduled commercial banks (SCBs) Log Credit = 0.819 + 0.94 Log Deposit for the period April 2007-December 2022 shows that Note: Figures in parentheses are z-statistics.,neutral
The lending rates was witnessed in case of large industries (185 bps) of PVBs remained above those of PSBs (Chart IV.27b).,neutral
"On the other hand, surveys of purchasing 5 Roger, Scott, (1998), “Core Infl ation: Concepts, Uses and Measurement,” Reserve Bank of New Zealand Discussion Paper No.",neutral
"In Russia, headline inflation moderated from 10.3 per cent in March to 8.1 per cent During Q2 and Q3, central banks adopted in August.",neutral
"RBI, (2023), Chapter II: Macroeconomic Effects of Climate Change in India, Report of Currency and Finance.",neutral
"Godbole, N., Srinvasaiah, M., and Skiena, S. (2007), “Large- ….. (4) Scale Sentiment Analysis for News and Blogs”, Conference Proceedings of the International Conference on Weblogs where n is the total number of quarters under consideration and Social Media, January.",neutral
Oil prices remained range-bound in Q3 32-rpA 32-nuJ 32-guA 32-tcO 32-ceD 42-beF 42-rpA 42-nuJ 42-guA 42-tcO 42-ceD 52-beF 52-rpA 52-nuJ 52-guA Monetary Policy Report October 2025 Chart V.3: Commodity Prices a. Bloomberg Commodity Price Index b.,neutral
"The MCLR system introduced on April 1, 2016 was In the current environment, factors that continue to designed taking into account limitations of both the impede transmission include: (i) fi xed interest rates BPLR and the base rate regimes.",neutral
"Monetary Policy Report October 2020 Chart III.24: Housing Sector- Launches, Sales and Prices a: Housing Activity in India b: Housing Price Index Source: PropTiger and RBI staff estimates.",neutral
"There Among the high frequency indicators, the index of is 65 per cent chance of ENSO6-neutral prevailing in industrial production (IIP) emerged out of contraction the spring and 55 per cent chance in the summer of in November 2019 and remained in positive territory 2020.",neutral
1 0 0 Brazil India Indonesia South Africa Turkey Brazil India Indonesia South Africa Turkey 2013 2017 2013 2016 Sources:IMF; and World Bank.,neutral
Q1Q2Q3Q4Q1Q2Q3Q4Q1Q2Q3Q4Q1Q2Q3Q4Q1Q2Q3Q4Q1Q2 2014-15 2015-16 2016-17 2017-18 2018-19 2019- Surveys by other agencies indicate a mixed picture 20 Actual Projected on future business expectations (Table I.3).,neutral
